Customer ID,Recency,Frequency,Monetary,City,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment_Name
14959.0,59,4,695.42,Rabat,2,3,2,232,2,Clients à Risque / Perdus
14960.0,4,2,221.27,Rabat,1,2,1,121,2,Clients à Risque / Perdus
14961.0,6,22,16410.15,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
14962.0,266,4,366.91,Fès,3,3,2,332,0,Clients Réguliers
14963.0,5,12,3164.48,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
14964.0,242,1,206.21,Kenitra,3,1,1,311,2,Clients à Risque / Perdus
14965.0,91,2,599.0,Casablanca,2,2,2,222,2,Clients à Risque / Perdus
14966.0,10,6,1115.8400000000001,Tanger,1,3,3,133,2,Clients à Risque / Perdus
14967.0,45,6,1982.6100000000001,Fès,2,3,3,233,2,Clients à Risque / Perdus
14968.0,25,2,504.99,Rabat,1,2,2,122,2,Clients à Risque / Perdus
14969.0,699,1,906.23,Agadir,4,1,3,413,0,Clients Réguliers
14970.0,63,12,4919.35,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
14971.0,30,3,1116.57,Casablanca,2,2,3,223,2,Clients à Risque / Perdus
14972.0,123,2,145.07,Marrakech,3,2,1,321,2,Clients à Risque / Perdus
14973.0,102,3,1314.45,Rabat,3,2,3,323,2,Clients à Risque / Perdus
14974.0,33,1,114.39,Rabat,2,1,1,211,2,Clients à Risque / Perdus
14975.0,52,2,472.39,Oujda,2,2,2,222,2,Clients à Risque / Perdus
14976.0,52,7,790.86,Tétouan,2,4,2,242,2,Clients à Risque / Perdus
14977.0,721,1,31.929999999999996,Marrakech,4,1,1,411,0,Clients Réguliers
14978.0,68,10,3142.14,Agadir,2,4,4,244,2,Clients à Risque / Perdus
14979.0,731,1,439.46,Casablanca,4,1,2,412,0,Clients Réguliers
14980.0,732,1,150.68,Tétouan,4,1,1,411,0,Clients Réguliers
14981.0,241,2,372.92,Marrakech,3,2,2,322,2,Clients à Risque / Perdus
14982.0,567,1,237.78,Agadir,4,1,1,411,0,Clients Réguliers
14983.0,684,1,183.20000000000002,Rabat,4,1,1,411,0,Clients Réguliers
14984.0,14,6,1271.41,Kenitra,1,3,3,133,2,Clients à Risque / Perdus
14985.0,193,2,296.75,El Jadida,3,2,1,321,2,Clients à Risque / Perdus
14986.0,371,2,566.9,Tanger,3,2,2,322,0,Clients Réguliers
14987.0,11,8,1713.85,Fès,1,4,3,143,2,Clients à Risque / Perdus
14988.0,207,7,2066.6,Marrakech,3,4,3,343,2,Clients à Risque / Perdus
14989.0,657,1,342.4,Agadir,4,1,1,411,0,Clients Réguliers
14990.0,607,2,305.42,Tanger,4,2,1,421,0,Clients Réguliers
14991.0,426,1,314.67,Marrakech,4,1,1,411,0,Clients Réguliers
14992.0,437,1,210.5,Tanger,4,1,1,411,0,Clients Réguliers
14993.0,559,1,36.13,Tanger,4,1,1,411,0,Clients Réguliers
14994.0,378,5,960.63,Casablanca,4,3,3,433,0,Clients Réguliers
14995.0,34,2,233.23000000000002,Meknès,2,2,1,221,2,Clients à Risque / Perdus
14996.0,476,2,442.28999999999996,Marrakech,4,2,2,422,0,Clients Réguliers
14997.0,41,4,776.5999999999999,Tétouan,2,3,2,232,2,Clients à Risque / Perdus
14998.0,165,4,770.73,El Jadida,3,3,2,332,2,Clients à Risque / Perdus
14999.0,588,1,129.48000000000002,Agadir,4,1,1,411,0,Clients Réguliers
15000.0,43,1,490.52,Casablanca,2,1,2,212,2,Clients à Risque / Perdus
15001.0,389,2,230.85999999999999,Casablanca,4,2,1,421,0,Clients Réguliers
15002.0,111,9,4817.28,Oujda,3,4,4,344,2,Clients à Risque / Perdus
15003.0,468,6,1060.7,Rabat,4,3,3,433,0,Clients Réguliers
15004.0,142,1,1246.32,Marrakech,3,1,3,313,2,Clients à Risque / Perdus
15005.0,11,56,14106.2,Meknès,1,4,4,144,2,Clients à Risque / Perdus
15006.0,46,2,825.14,Kenitra,2,2,2,222,2,Clients à Risque / Perdus
15007.0,154,1,156.91,Kenitra,3,1,1,311,2,Clients à Risque / Perdus
15008.0,476,2,360.0,Fès,4,2,2,422,0,Clients Réguliers
15009.0,7,3,1261.78,Rabat,1,2,3,123,2,Clients à Risque / Perdus
15010.0,31,1,308.94,Oujda,2,1,1,211,2,Clients à Risque / Perdus
15011.0,391,2,416.6,Agadir,4,2,2,422,0,Clients Réguliers
15012.0,49,3,860.62,Casablanca,2,2,2,222,2,Clients à Risque / Perdus
15013.0,483,10,1641.3,Rabat,4,4,3,443,0,Clients Réguliers
15014.0,38,2,260.17,Rabat,2,2,1,221,2,Clients à Risque / Perdus
15015.0,496,13,2365.02,Tanger,4,4,4,444,0,Clients Réguliers
15016.0,168,5,630.3,Oujda,3,3,2,332,2,Clients à Risque / Perdus
15017.0,29,1,125.58,Rabat,2,1,1,211,2,Clients à Risque / Perdus
15018.0,34,3,607.46,Rabat,2,2,2,222,2,Clients à Risque / Perdus
15019.0,262,1,266.0,Rabat,3,1,1,311,0,Clients Réguliers
15020.0,374,1,203.42,Marrakech,3,1,1,311,0,Clients Réguliers
15021.0,4,12,2783.83,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
15022.0,7,5,1186.09,Marrakech,1,3,3,133,2,Clients à Risque / Perdus
15023.0,34,19,11479.04,Meknès,2,4,4,244,2,Clients à Risque / Perdus
15024.0,5,16,4075.51,Kenitra,1,4,4,144,2,Clients à Risque / Perdus
15025.0,28,2,1013.09,Marrakech,2,2,3,223,2,Clients à Risque / Perdus
15026.0,75,5,1061.61,El Jadida,2,3,3,233,2,Clients à Risque / Perdus
15027.0,26,10,3195.6,Tanger,1,4,4,144,2,Clients à Risque / Perdus
15028.0,3,6,1157.71,Tétouan,1,3,3,133,2,Clients à Risque / Perdus
15029.0,615,1,365.1,Marrakech,4,1,2,412,0,Clients Réguliers
15030.0,67,8,1979.91,Rabat,2,4,3,243,2,Clients à Risque / Perdus
15031.0,25,13,2981.05,Tétouan,1,4,4,144,2,Clients à Risque / Perdus
15032.0,251,8,13780.65,Marrakech,3,4,4,344,2,Clients à Risque / Perdus
15033.0,21,9,2418.87,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
15034.0,11,14,8313.4,Rabat,1,4,4,144,2,Clients à Risque / Perdus
15035.0,85,1,252.73000000000002,Marrakech,2,1,1,211,2,Clients à Risque / Perdus
15036.0,67,3,465.55,Marrakech,2,2,2,222,2,Clients à Risque / Perdus
15037.0,372,2,402.51,Casablanca,3,2,2,322,0,Clients Réguliers
15038.0,54,9,1309.86,Marrakech,2,4,3,243,2,Clients à Risque / Perdus
15039.0,5,93,40031.43,Agadir,1,4,4,144,1,VIP / Champions
15040.0,537,1,7.49,Marrakech,4,1,1,411,0,Clients Réguliers
15041.0,165,2,294.02,Tanger,3,2,1,321,2,Clients à Risque / Perdus
15042.0,194,2,315.45,Rabat,3,2,1,321,2,Clients à Risque / Perdus
15043.0,26,6,2873.7999999999997,Rabat,1,3,4,134,2,Clients à Risque / Perdus
15044.0,14,35,16204.33,Tanger,1,4,4,144,2,Clients à Risque / Perdus
15045.0,147,2,735.66,Casablanca,3,2,2,322,2,Clients à Risque / Perdus
15046.0,4,25,7812.389999999999,Rabat,1,4,4,144,2,Clients à Risque / Perdus
15047.0,265,1,343.62,Tétouan,3,1,1,311,0,Clients Réguliers
15048.0,60,4,482.75,Oujda,2,3,2,232,2,Clients à Risque / Perdus
15049.0,269,1,121.17000000000002,Rabat,3,1,1,311,0,Clients Réguliers
15050.0,20,5,4193.79,Marrakech,1,3,4,134,2,Clients à Risque / Perdus
15051.0,18,9,3935.16,Tanger,1,4,4,144,2,Clients à Risque / Perdus
15052.0,314,1,215.78,Marrakech,3,1,1,311,0,Clients Réguliers
15053.0,152,2,478.6,Rabat,3,2,2,322,2,Clients à Risque / Perdus
15054.0,7,2,302.1,Casablanca,1,2,1,121,2,Clients à Risque / Perdus
15055.0,470,3,560.07,Kenitra,4,2,2,422,0,Clients Réguliers
15056.0,515,1,133.45,Rabat,4,1,1,411,0,Clients Réguliers
15057.0,270,5,3255.96,Marrakech,3,3,4,334,0,Clients Réguliers
15058.0,20,16,3410.03,Meknès,1,4,4,144,2,Clients à Risque / Perdus
15059.0,36,19,3523.57,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
15060.0,3,4,303.09,Meknès,1,3,1,131,2,Clients à Risque / Perdus
15061.0,6,126,133922.66,Meknès,1,4,4,144,1,VIP / Champions
15062.0,66,8,2585.62,Tanger,2,4,4,244,2,Clients à Risque / Perdus
15063.0,208,1,370.79999999999995,Marrakech,3,1,2,312,2,Clients à Risque / Perdus
15064.0,405,4,1254.41,Rabat,4,3,3,433,0,Clients Réguliers
15065.0,33,5,3326.86,Oujda,2,3,4,234,2,Clients à Risque / Perdus
15066.0,48,1,893.59,Casablanca,2,1,3,213,2,Clients à Risque / Perdus
15067.0,73,5,3877.88,Marrakech,2,3,4,234,2,Clients à Risque / Perdus
15068.0,41,4,1176.85,Casablanca,2,3,3,233,2,Clients à Risque / Perdus
15069.0,174,1,1109.53,Tanger,3,1,3,313,2,Clients à Risque / Perdus
15070.0,368,3,843.25,Fès,3,2,2,322,0,Clients Réguliers
15071.0,89,4,1455.56,Rabat,2,3,3,233,2,Clients à Risque / Perdus
15072.0,474,1,187.51999999999998,El Jadida,4,1,1,411,0,Clients Réguliers
15073.0,5,8,2788.02,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
15074.0,100,3,1566.33,Marrakech,2,2,3,223,2,Clients à Risque / Perdus
15075.0,73,1,773.03,Casablanca,2,1,2,212,2,Clients à Risque / Perdus
15076.0,168,3,1447.74,Rabat,3,2,3,323,2,Clients à Risque / Perdus
15077.0,490,2,2428.08,Fès,4,2,4,424,0,Clients Réguliers
15078.0,2,53,17761.88,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
15079.0,208,11,3767.35,Tanger,3,4,4,344,2,Clients à Risque / Perdus
15080.0,423,2,546.25,Agadir,4,2,2,422,0,Clients Réguliers
15081.0,17,12,1965.72,Tanger,1,4,3,143,2,Clients à Risque / Perdus
15082.0,664,1,93.35000000000001,Rabat,4,1,1,411,0,Clients Réguliers
15083.0,252,1,88.2,Tétouan,3,1,1,311,0,Clients Réguliers
15084.0,375,2,965.2,Tétouan,3,2,3,323,0,Clients Réguliers
15085.0,725,1,347.54,Rabat,4,1,2,412,0,Clients Réguliers
15086.0,560,2,218.53,Oujda,4,2,1,421,0,Clients Réguliers
15087.0,277,1,306.94,Rabat,3,1,1,311,0,Clients Réguliers
15088.0,17,2,1160.07,Rabat,1,2,3,123,2,Clients à Risque / Perdus
15089.0,5,6,2420.84,Marrakech,1,3,4,134,2,Clients à Risque / Perdus
15090.0,303,1,381.32,Tanger,3,1,2,312,0,Clients Réguliers
15091.0,63,3,1046.6100000000001,Marrakech,2,2,3,223,2,Clients à Risque / Perdus
15092.0,210,3,776.46,Rabat,3,2,2,322,2,Clients à Risque / Perdus
15093.0,14,23,14326.11,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
15094.0,458,2,83.0,Tanger,4,2,1,421,0,Clients Réguliers
15095.0,99,10,3141.64,Tanger,2,4,4,244,2,Clients à Risque / Perdus
15096.0,38,1,219.39000000000001,Casablanca,2,1,1,211,2,Clients à Risque / Perdus
15097.0,578,2,660.27,Rabat,4,2,2,422,0,Clients Réguliers
15098.0,177,3,39916.5,Tanger,3,2,4,324,2,Clients à Risque / Perdus
15099.0,80,1,410.48,Marrakech,2,1,2,212,2,Clients à Risque / Perdus
15100.0,329,7,2894.7,Rabat,3,4,4,344,0,Clients Réguliers
15101.0,4,6,1477.94,Casablanca,1,3,3,133,2,Clients à Risque / Perdus
15102.0,526,2,554.67,Casablanca,4,2,2,422,0,Clients Réguliers
15103.0,26,2,703.36,Rabat,1,2,2,122,2,Clients à Risque / Perdus
15104.0,192,2,1027.44,Agadir,3,2,3,323,2,Clients à Risque / Perdus
15105.0,13,9,3094.91,Tanger,1,4,4,144,2,Clients à Risque / Perdus
15106.0,13,5,1422.52,Meknès,1,3,3,133,2,Clients à Risque / Perdus
15107.0,306,9,940.35,Rabat,3,4,3,343,0,Clients Réguliers
15108.0,137,4,1300.25,Tanger,3,3,3,333,2,Clients à Risque / Perdus
15109.0,241,3,983.1,Marrakech,3,2,3,323,2,Clients à Risque / Perdus
15110.0,19,6,1505.8500000000001,Rabat,1,3,3,133,2,Clients à Risque / Perdus
15111.0,24,5,2730.87,Rabat,1,3,4,134,2,Clients à Risque / Perdus
15112.0,606,1,209.4,Marrakech,4,1,1,411,0,Clients Réguliers
15113.0,5,3,3609.33,Casablanca,1,2,4,124,2,Clients à Risque / Perdus
15114.0,25,12,3400.12,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
15115.0,13,2,531.85,El Jadida,1,2,2,122,2,Clients à Risque / Perdus
15116.0,13,4,1352.75,Agadir,1,3,3,133,2,Clients à Risque / Perdus
15117.0,10,8,2485.9700000000003,Rabat,1,4,4,144,2,Clients à Risque / Perdus
15118.0,129,1,244.8,Marrakech,3,1,1,311,2,Clients à Risque / Perdus
15119.0,241,1,266.4,Casablanca,3,1,1,311,2,Clients à Risque / Perdus
15120.0,129,1,358.82,Fès,3,1,2,312,2,Clients à Risque / Perdus
15121.0,45,2,457.72,Agadir,2,2,2,222,2,Clients à Risque / Perdus
15122.0,109,11,4497.47,Oujda,3,4,4,344,2,Clients à Risque / Perdus
15123.0,3,5,4656.17,Casablanca,1,3,4,134,2,Clients à Risque / Perdus
15124.0,18,4,450.82,Casablanca,1,3,2,132,2,Clients à Risque / Perdus
15125.0,20,24,17024.87,Tétouan,1,4,4,144,2,Clients à Risque / Perdus
15126.0,532,2,449.49,Rabat,4,2,2,422,0,Clients Réguliers
15127.0,61,2,711.5,Agadir,2,2,2,222,2,Clients à Risque / Perdus
15128.0,55,5,1783.68,Rabat,2,3,3,233,2,Clients à Risque / Perdus
15129.0,45,23,6860.18,Rabat,2,4,4,244,2,Clients à Risque / Perdus
15130.0,165,1,330.11,Tanger,3,1,1,311,2,Clients à Risque / Perdus
15131.0,390,1,80.28,Agadir,4,1,1,411,0,Clients Réguliers
15132.0,13,5,977.9300000000001,Casablanca,1,3,3,133,2,Clients à Risque / Perdus
15133.0,123,5,1806.9,Casablanca,3,3,3,333,2,Clients à Risque / Perdus
15134.0,10,10,1596.29,Marrakech,1,4,3,143,2,Clients à Risque / Perdus
15135.0,234,2,305.68,Fès,3,2,1,321,2,Clients à Risque / Perdus
15136.0,17,2,1029.8,Casablanca,1,2,3,123,2,Clients à Risque / Perdus
15137.0,516,2,823.4,Meknès,4,2,2,422,0,Clients Réguliers
15138.0,389,1,502.52,Marrakech,4,1,2,412,0,Clients Réguliers
15139.0,235,2,178.96,Fès,3,2,1,321,2,Clients à Risque / Perdus
15140.0,47,8,3243.69,Agadir,2,4,4,244,2,Clients à Risque / Perdus
15141.0,453,7,1388.47,Marrakech,4,4,3,443,0,Clients Réguliers
15142.0,42,6,2619.92,Tanger,2,3,4,234,2,Clients à Risque / Perdus
15143.0,221,2,563.63,Marrakech,3,2,2,322,2,Clients à Risque / Perdus
15144.0,3,29,12160.31,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
15145.0,39,3,1036.37,Fès,2,2,3,223,2,Clients à Risque / Perdus
15146.0,160,2,1327.16,Tanger,3,2,3,323,2,Clients à Risque / Perdus
15147.0,235,1,623.5,Rabat,3,1,2,312,2,Clients à Risque / Perdus
15148.0,6,1,301.29,Oujda,1,1,1,111,2,Clients à Risque / Perdus
15149.0,129,5,1554.6100000000001,Fès,3,3,3,333,2,Clients à Risque / Perdus
15150.0,13,13,9001.08,Rabat,1,4,4,144,2,Clients à Risque / Perdus
15151.0,418,2,2085.61,Tanger,4,2,3,423,0,Clients Réguliers
15152.0,5,14,5263.83,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
15153.0,26,1,329.25,Tanger,1,1,1,111,2,Clients à Risque / Perdus
15154.0,70,3,1388.41,Meknès,2,2,3,223,2,Clients à Risque / Perdus
15155.0,379,1,383.96999999999997,Rabat,4,1,2,412,0,Clients Réguliers
15156.0,29,1,317.8,Agadir,2,1,1,211,2,Clients à Risque / Perdus
15157.0,149,4,2223.41,Fès,3,3,3,333,2,Clients à Risque / Perdus
15158.0,40,2,606.02,Casablanca,2,2,2,222,2,Clients à Risque / Perdus
15159.0,13,31,20281.94,Rabat,1,4,4,144,2,Clients à Risque / Perdus
15160.0,352,4,589.27,Agadir,3,3,2,332,0,Clients Réguliers
15161.0,383,1,119.92,Marrakech,4,1,1,411,0,Clients Réguliers
15162.0,727,1,312.9,Rabat,4,1,1,411,0,Clients Réguliers
15163.0,14,2,304.47,Agadir,1,2,1,121,2,Clients à Risque / Perdus
15164.0,64,9,2068.92,Casablanca,2,4,3,243,2,Clients à Risque / Perdus
15165.0,368,1,975.5,El Jadida,3,1,3,313,0,Clients Réguliers
15166.0,463,1,167.16,Meknès,4,1,1,411,0,Clients Réguliers
15167.0,316,5,1659.67,Marrakech,3,3,3,333,0,Clients Réguliers
15168.0,21,1,106.56,Marrakech,1,1,1,111,2,Clients à Risque / Perdus
15169.0,378,2,569.22,Casablanca,4,2,2,422,0,Clients Réguliers
15170.0,402,1,81.15,Agadir,4,1,1,411,0,Clients Réguliers
15171.0,326,1,1289.5,Casablanca,3,1,3,313,0,Clients Réguliers
15172.0,4,5,1624.05,Rabat,1,3,3,133,2,Clients à Risque / Perdus
15173.0,376,7,1494.6,Fès,3,4,3,343,0,Clients Réguliers
15174.0,318,2,481.46,Casablanca,3,2,2,322,0,Clients Réguliers
15175.0,67,1,224.14,Marrakech,2,1,1,211,2,Clients à Risque / Perdus
15176.0,663,1,988.04,Casablanca,4,1,3,413,0,Clients Réguliers
15177.0,421,1,948.93,Rabat,4,1,3,413,0,Clients Réguliers
15178.0,255,1,40.5,Marrakech,3,1,1,311,0,Clients Réguliers
15179.0,14,13,7491.92,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
15180.0,362,3,904.4300000000001,Marrakech,3,2,3,323,0,Clients Réguliers
15181.0,61,5,1200.2,Marrakech,2,3,3,233,2,Clients à Risque / Perdus
15182.0,149,11,2998.952,Casablanca,3,4,4,344,2,Clients à Risque / Perdus
15183.0,543,3,639.93,Meknès,4,2,2,422,0,Clients Réguliers
15184.0,24,4,689.95,Casablanca,1,3,2,132,2,Clients à Risque / Perdus
15185.0,65,1,310.62,Casablanca,2,1,1,211,2,Clients à Risque / Perdus
15186.0,9,5,1403.2,Marrakech,1,3,3,133,2,Clients à Risque / Perdus
15187.0,4,15,4447.26,Tanger,1,4,4,144,2,Clients à Risque / Perdus
15188.0,720,1,310.43,Tanger,4,1,1,411,0,Clients Réguliers
15189.0,3,44,16771.56,Agadir,1,4,4,144,2,Clients à Risque / Perdus
15190.0,430,1,834.4399999999999,Casablanca,4,1,2,412,0,Clients Réguliers
15191.0,458,3,588.05,Casablanca,4,2,2,422,0,Clients Réguliers
15192.0,115,5,1981.39,Fès,3,3,3,333,2,Clients à Risque / Perdus
15193.0,56,1,499.32,Casablanca,2,1,2,212,2,Clients à Risque / Perdus
15194.0,27,27,11721.05,El Jadida,2,4,4,244,2,Clients à Risque / Perdus
15196.0,428,2,316.25,Casablanca,4,2,1,421,0,Clients Réguliers
15197.0,6,6,1877.51,Marrakech,1,3,3,133,2,Clients à Risque / Perdus
15198.0,87,5,571.35,Tétouan,2,3,2,232,2,Clients à Risque / Perdus
15199.0,54,10,3122.4,Rabat,2,4,4,244,2,Clients à Risque / Perdus
15200.0,490,1,549.05,Casablanca,4,1,2,412,0,Clients Réguliers
15201.0,82,7,1842.95,Rabat,2,4,3,243,2,Clients à Risque / Perdus
15202.0,416,3,6001.49,Oujda,4,2,4,424,0,Clients Réguliers
15203.0,21,15,4400.18,Meknès,1,4,4,144,2,Clients à Risque / Perdus
15204.0,352,1,316.58,Rabat,3,1,1,311,0,Clients Réguliers
15205.0,80,2,653.24,Rabat,2,2,2,222,2,Clients à Risque / Perdus
15206.0,5,4,420.29999999999995,Casablanca,1,3,2,132,2,Clients à Risque / Perdus
15207.0,411,3,683.9200000000001,Casablanca,4,2,2,422,0,Clients Réguliers
15208.0,26,5,762.92,Kenitra,1,3,2,132,2,Clients à Risque / Perdus
15209.0,725,1,178.98000000000002,Marrakech,4,1,1,411,0,Clients Réguliers
15210.0,220,3,1176.19,Marrakech,3,2,3,323,2,Clients à Risque / Perdus
15211.0,55,2,1277.48,El Jadida,2,2,3,223,2,Clients à Risque / Perdus
15212.0,236,2,208.28,Agadir,3,2,1,321,2,Clients à Risque / Perdus
15213.0,314,2,328.35,Casablanca,3,2,1,321,0,Clients Réguliers
15214.0,5,7,1532.68,Marrakech,1,4,3,143,2,Clients à Risque / Perdus
15215.0,42,7,2422.43,Tanger,2,4,4,244,2,Clients à Risque / Perdus
15216.0,83,2,486.09,Casablanca,2,2,2,222,2,Clients à Risque / Perdus
15217.0,558,1,426.24,Fès,4,1,2,412,0,Clients Réguliers
15218.0,6,22,11516.57,Fès,1,4,4,144,2,Clients à Risque / Perdus
15219.0,171,2,685.45,Meknès,3,2,2,322,2,Clients à Risque / Perdus
15220.0,47,6,1778.96,Marrakech,2,3,3,233,2,Clients à Risque / Perdus
15221.0,362,4,2465.4500000000003,Casablanca,3,3,4,334,0,Clients Réguliers
15222.0,314,11,3550.91,Casablanca,3,4,4,344,0,Clients Réguliers
15223.0,221,5,1417.95,Meknès,3,3,3,333,2,Clients à Risque / Perdus
15224.0,353,5,871.36,Tanger,3,3,2,332,0,Clients Réguliers
15225.0,229,1,409.40000000000003,Kenitra,3,1,2,312,2,Clients à Risque / Perdus
15226.0,306,1,154.41,Marrakech,3,1,1,311,0,Clients Réguliers
15227.0,32,9,2488.4900000000002,Oujda,2,4,4,244,2,Clients à Risque / Perdus
15228.0,61,6,5580.2699999999995,Marrakech,2,3,4,234,2,Clients à Risque / Perdus
15229.0,581,1,160.5,Tanger,4,1,1,411,0,Clients Réguliers
15230.0,234,2,429.6,Tanger,3,2,2,322,2,Clients à Risque / Perdus
15231.0,616,1,250.26,Marrakech,4,1,1,411,0,Clients Réguliers
15232.0,108,2,612.06,Rabat,3,2,2,322,2,Clients à Risque / Perdus
15233.0,396,1,59.400000000000006,Rabat,4,1,1,411,0,Clients Réguliers
15234.0,272,1,197.0,Casablanca,3,1,1,311,0,Clients Réguliers
15235.0,213,16,2937.81,Casablanca,3,4,4,344,2,Clients à Risque / Perdus
15236.0,294,1,321.05,Oujda,3,1,1,311,0,Clients Réguliers
15237.0,73,3,1328.72,Rabat,2,2,3,223,2,Clients à Risque / Perdus
15238.0,24,3,1071.99,Casablanca,1,2,3,123,2,Clients à Risque / Perdus
15239.0,5,2,780.59,Marrakech,1,2,2,122,2,Clients à Risque / Perdus
15240.0,40,12,4459.98,Kenitra,2,4,4,244,2,Clients à Risque / Perdus
15241.0,62,11,3050.16,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
15242.0,417,1,302.04,Marrakech,4,1,1,411,0,Clients Réguliers
15243.0,69,2,927.2800000000001,Casablanca,2,2,3,223,2,Clients à Risque / Perdus
15244.0,60,3,912.08,Tanger,2,2,3,223,2,Clients à Risque / Perdus
15245.0,129,8,4610.84,Fès,3,4,4,344,2,Clients à Risque / Perdus
15246.0,233,3,780.4,Rabat,3,2,2,322,2,Clients à Risque / Perdus
15247.0,118,3,976.06,Meknès,3,2,3,323,2,Clients à Risque / Perdus
15248.0,407,3,1893.93,Oujda,4,2,3,423,0,Clients Réguliers
15249.0,27,18,9266.0,Tanger,2,4,4,244,2,Clients à Risque / Perdus
15250.0,636,1,60.0,Tanger,4,1,1,411,0,Clients Réguliers
15251.0,4,21,20324.54,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
15252.0,31,5,2103.41,Marrakech,2,3,3,233,2,Clients à Risque / Perdus
15253.0,11,8,2055.09,Rabat,1,4,3,143,2,Clients à Risque / Perdus
15254.0,122,3,1088.35,El Jadida,3,2,3,323,2,Clients à Risque / Perdus
15255.0,62,9,3729.42,Rabat,2,4,4,244,2,Clients à Risque / Perdus
15256.0,144,2,170.4,Tanger,3,2,1,321,2,Clients à Risque / Perdus
15257.0,279,2,685.9,Marrakech,3,2,2,322,0,Clients Réguliers
15258.0,164,2,623.16,Marrakech,3,2,2,322,2,Clients à Risque / Perdus
15259.0,508,4,1182.3799999999999,Casablanca,4,3,3,433,0,Clients Réguliers
15260.0,95,25,9188.23,Tanger,2,4,4,244,2,Clients à Risque / Perdus
15261.0,130,4,1508.0,Tétouan,3,3,3,333,2,Clients à Risque / Perdus
15262.0,319,3,418.82,Marrakech,3,2,2,322,0,Clients Réguliers
15263.0,102,1,156.51,Tanger,3,1,1,311,2,Clients à Risque / Perdus
15264.0,59,2,848.4,Casablanca,2,2,2,222,2,Clients à Risque / Perdus
15265.0,146,4,3345.64,Kenitra,3,3,4,334,2,Clients à Risque / Perdus
15266.0,333,5,852.21,Rabat,3,3,2,332,0,Clients Réguliers
15267.0,17,5,1717.36,Casablanca,1,3,3,133,2,Clients à Risque / Perdus
15268.0,474,3,961.9000000000001,El Jadida,4,2,3,423,0,Clients Réguliers
15269.0,19,3,1225.3600000000001,Fès,1,2,3,123,2,Clients à Risque / Perdus
15270.0,11,21,8524.86,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
15271.0,2,24,4709.54,El Jadida,1,4,4,144,2,Clients à Risque / Perdus
15272.0,53,6,2085.48,Rabat,2,3,3,233,2,Clients à Risque / Perdus
15273.0,595,1,228.96,Tanger,4,1,1,411,0,Clients Réguliers
15274.0,13,1,383.99,Rabat,1,1,2,112,2,Clients à Risque / Perdus
15275.0,33,1,615.14,Casablanca,2,1,2,212,2,Clients à Risque / Perdus
15276.0,61,4,649.53,Kenitra,2,3,2,232,2,Clients à Risque / Perdus
15277.0,42,2,476.34,Rabat,2,2,2,222,2,Clients à Risque / Perdus
15278.0,557,4,496.15999999999997,Tétouan,4,3,2,432,0,Clients Réguliers
15279.0,350,5,1580.54,Marrakech,3,3,3,333,0,Clients Réguliers
15280.0,167,3,406.21999999999997,Casablanca,3,2,2,322,2,Clients à Risque / Perdus
15281.0,54,16,8543.57,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
15282.0,565,1,348.59,Tanger,4,1,2,412,0,Clients Réguliers
15283.0,385,3,148.33,Fès,4,2,1,421,0,Clients Réguliers
15284.0,495,1,24.75,Kenitra,4,1,1,411,0,Clients Réguliers
15285.0,403,1,94.92,Oujda,4,1,1,411,0,Clients Réguliers
15286.0,45,1,240.55,Meknès,2,1,1,211,2,Clients à Risque / Perdus
15287.0,17,5,856.03,Agadir,1,3,2,132,2,Clients à Risque / Perdus
15288.0,38,10,3883.13,Marrakech,2,4,4,244,2,Clients à Risque / Perdus
15289.0,24,5,1593.09,Tanger,1,3,3,133,2,Clients à Risque / Perdus
15290.0,3,24,10233.26,Tanger,1,4,4,144,2,Clients à Risque / Perdus
15291.0,21,40,13846.56,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
15292.0,196,1,180.94,Tanger,3,1,1,311,2,Clients à Risque / Perdus
15293.0,661,1,247.5,Casablanca,4,1,1,411,0,Clients Réguliers
15294.0,406,1,233.35,Tanger,4,1,1,411,0,Clients Réguliers
15295.0,650,1,217.23999999999998,Marrakech,4,1,1,411,0,Clients Réguliers
15296.0,46,12,10342.83,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
15297.0,5,3,641.94,Casablanca,1,2,2,122,2,Clients à Risque / Perdus
15298.0,6,22,9147.15,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
15299.0,62,10,7991.54,Meknès,2,4,4,244,2,Clients à Risque / Perdus
